idquest,cluster,target
53422000201.0,0,0
53422000301.0,0,0
53422000401.0,0,0
53422000501.0,0,1
53422000601.0,0,1
53422000701.0,0,1
53422000801.0,0,0
53422000901.0,0,1
53422001001.0,0,0
53422001201.0,0,1
53422001301.0,0,1
53422001401.0,0,1
53422001501.0,0,1
53422001601.0,0,1
53422001701.0,0,0
53422001801.0,0,1
53422100101.0,0,1
53422100201.0,0,1
53422100301.0,0,0
53422100401.0,0,0
53422100501.0,0,1
53422100701.0,0,1
53422100801.0,0,1
53422100901.0,0,1
53422101001.0,0,1
53422101101.0,0,1
53422101201.0,0,1
53422101301.0,0,1
53422101501.0,0,1
53422101601.0,0,1
53422200101.0,1,1
53422200201.0,0,1
53422200301.0,0,1
53422200401.0,0,1
53422200501.0,0,1
53422200601.0,0,1
53422200701.0,0,1
53422200801.0,0,1
53422201101.0,0,1
53422201301.0,0,0
53422201701.0,0,0
53422201901.0,0,0
53422202201.0,0,1
53422202403.0,0,1
53422202901.0,0,0
53422300101.0,0,1
53422300201.0,0,1
53422300301.0,0,1
53422300501.0,0,1
53422300901.0,0,1
53422301001.0,0,1
53422301201.0,0,1
53422301301.0,0,1
53422301401.0,0,1
53422301501.0,0,1
53422301701.0,0,1
53422301901.0,0,0
53422400101.0,0,1
53422400201.0,0,0
53422400301.0,0,0
53422400401.0,0,0
53422400501.0,0,0
53422400701.0,0,1
53422400801.0,0,1
53422400901.0,0,0
53422401001.0,0,1
53422401201.0,0,1
53422401301.0,0,1
53422401401.0,0,0
53422401501.0,0,1
53422500101.0,0,0
53422500201.0,0,1
53422500301.0,0,1
53422500401.0,0,0
53422500402.0,0,0
53422500501.0,0,0
53422500601.0,0,0
53422500701.0,0,0
53422500801.0,0,1
53422500901.0,0,1
53422501001.0,0,1
53422501201.0,0,0
53422501401.0,0,1
53422501501.0,0,0
53422501601.0,0,0
53422501701.0,0,0
53422501801.0,0,1
53422501901.0,0,0
53422501902.0,0,0
53422600201.0,0,1
53422600301.0,0,1
53422600401.0,0,0
53422600701.0,0,0
53422600901.0,0,0
53422601101.0,0,0
53422601202.0,0,0
53422601301.0,0,1
53422601401.0,0,0
53422601501.0,0,0
53422601601.0,0,0
53422601701.0,0,1
53422601801.0,0,0
53422602001.0,0,0
53422602101.0,1,1
53422700101.0,0,1
53422700201.0,0,1
53422700301.0,0,1
53422700401.0,0,0
53422700601.0,0,1
53422700701.0,0,1
53422700901.0,0,0
53422701001.0,0,1
53422701501.0,0,1
53422701701.0,0,1
53422800101.0,0,1
53422800201.0,0,1
53422800301.0,0,1
53422800401.0,0,0
53422800501.0,0,1
53422800601.0,0,0
53422800801.0,0,0
53422801001.0,0,1
53422801101.0,0,1
53422801201.0,1,0
53422900301.0,0,0
53422900601.0,0,1
53422900701.0,0,1
53422900801.0,0,1
53422900802.0,0,0
53422900901.0,0,0
53422900902.0,0,0
53422901001.0,0,1
53422901101.0,0,1
53422901201.0,0,0
53422901401.0,0,1
53422901501.0,0,1
53422901701.0,0,1
53423000101.0,0,1
53423000301.0,0,0
53423000501.0,0,1
53423000801.0,0,1
53423001201.0,0,0
53423001401.0,0,1
53423001701.0,0,1
53423100101.0,0,1
53423100201.0,0,0
53423100301.0,0,1
53423100501.0,0,0
53423100901.0,0,0
53423100902.0,0,1
53423101001.0,0,0
53423101002.0,0,0
53423101003.0,0,1
53423101101.0,0,0
54110100101.0,0,0
54110100201.0,0,0
54110100301.0,0,1
54110100401.0,0,1
54110100501.0,0,1
54110100601.0,0,1
54110100701.0,0,0
54110100801.0,0,1
54110100902.0,0,1
54110200101.0,0,1
54110200201.0,0,1
54110200401.0,0,1
54110200501.0,0,0
54110200601.0,0,0
54110200701.0,0,1
54110200901.0,0,1
54110201101.0,0,1
54110201201.0,0,0
54110201301.0,0,1
54110201401.0,0,0
54110201501.0,0,0
54110201601.0,0,1
54110201701.0,0,1
54110201801.0,0,0
54110400101.0,0,1
54110400201.0,0,1
54110600101.0,0,1
54110700101.0,0,0
54110700301.0,0,1
54110700401.0,0,1
54110700501.0,0,1
54110700601.0,0,0
54111900101.0,0,0
54111900301.0,0,0
54111900401.0,0,1
54111900501.0,0,1
54111900601.0,0,1
54111900701.0,0,1
54111900801.0,0,1
54111900901.0,0,1
54111901001.0,0,0
54111901101.0,0,0
54111901201.0,0,1
54111901301.0,0,0
54111901401.0,0,1
54111901501.0,0,0
54111901601.0,0,1
54111902001.0,0,1
54111902201.0,0,1
54111902301.0,0,0
54111902401.0,0,1
54111902501.0,0,0
54111902601.0,0,1
54111902701.0,0,1
54111902901.0,0,1
54111903001.0,0,0
54111903101.0,0,1
54111903201.0,0,0
54111903301.0,0,0
54112000101.0,0,1
54112000301.0,0,1
54112000401.0,0,1
54112000501.0,0,1
54112000601.0,0,0
54112000801.0,0,1
54112000901.0,0,1
54112001101.0,0,1
54112100101.0,0,0
54112100201.0,0,0
54112100301.0,0,1
54112100401.0,0,1
54112100501.0,0,0
54112100601.0,0,0
54112100701.0,0,0
54112101001.0,0,1
54112101102.0,0,0
54112101201.0,0,1
54112101301.0,0,0
54112101501.0,0,0
54112101701.0,0,1
54112101801.0,0,0
54112101901.0,0,0
54112102001.0,0,1
54112102101.0,0,0
54112102201.0,0,0
54112102301.0,0,0
54112102501.0,0,1
54112102601.0,0,1
54112200101.0,0,1
54112200201.0,0,1
54112200301.0,0,1
54112200401.0,0,1
54112200501.0,0,1
54112200601.0,0,1
54112200801.0,0,0
54112200901.0,0,1
54112400101.0,0,1
54112400201.0,0,1
54112400301.0,0,0
54112400401.0,0,0
54112400501.0,0,0
54112400601.0,0,1
54112400701.0,0,0
54112401101.0,0,0
54112401401.0,0,1
54112401501.0,0,1
54112401601.0,1,1
54112401801.0,0,0
54112401901.0,0,1
54112402001.0,0,0
54112402201.0,0,0
54112402401.0,0,0
54112402501.0,0,0
54112402901.0,0,0
54112403201.0,0,1
54112403301.0,0,1
54112403601.0,0,1
54112403801.0,0,0
54112600101.0,0,1
54112600201.0,0,0
54112600401.0,0,1
54112900101.0,0,1
54112900201.0,0,1
54112900301.0,0,1
54113000201.0,0,1
54113400101.0,0,0
54113600101.0,0,0
54113600501.0,0,1
54113700101.0,0,1
54113700201.0,0,1
54113700301.0,0,1
54113700401.0,0,1
54113700701.0,0,1
54113700801.0,0,0
54113701001.0,0,1
54113701101.0,0,1
54113701201.0,0,1
54113800101.0,0,1
54113800201.0,0,0
54113800301.0,0,0
54113800401.0,0,0
54113800501.0,0,1
54113800601.0,0,0
54113800801.0,0,1
54113800901.0,0,1
54113801001.0,0,1
54113801101.0,0,1
54113801201.0,0,0
54113801301.0,0,0
54113801401.0,0,1
54113801501.0,0,0
54113801502.0,0,0
54113801601.0,0,1
54113801801.0,0,0
54113801901.0,0,0
54113802001.0,0,1
54113802101.0,0,0
54113802301.0,0,0
54113802401.0,0,0
54113802501.0,0,0
54113900101.0,0,1
54113900201.0,0,1
54113900501.0,0,0
54113900601.0,0,1
54113900801.0,0,0
54113900901.0,0,1
54113901101.0,0,0
54113901201.0,0,1
54113901301.0,0,0
54113901401.0,0,1
54113901501.0,0,1
54113901601.0,0,1
54113901701.0,0,0
54113901801.0,0,1
54113901901.0,0,1
54113902001.0,0,0
54113902101.0,0,0
54113902301.0,0,1
54113902501.0,0,0
54113902601.0,0,1
54113902701.0,0,0
54113902801.0,0,1
54113902901.0,0,1
54113903101.0,0,1
54113903201.0,0,1
54113903301.0,0,1
54113903401.0,0,1
54113903501.0,0,1
54113903601.0,0,1
54113903701.0,0,0
54113903801.0,0,1
54113903901.0,0,0
54113904001.0,0,1
54113904101.0,0,0
54113904201.0,0,1
54113904301.0,0,1
54113904401.0,0,0
54113904501.0,0,0
54113904502.0,0,0
54113904601.0,0,1
54113904701.0,0,1
54113904801.0,0,1
54113904901.0,0,0
54113905001.0,0,1
54113905101.0,0,0
54114100101.0,0,1
54114100201.0,0,0
54114600101.0,0,1
54114600201.0,0,1
54114600401.0,0,1
54114600501.0,0,0
54114600601.0,0,1
54204900101.0,0,0
54204900201.0,0,0
54204900301.0,0,1
54204900401.0,0,1
54204900601.0,0,1
54204900701.0,0,0
54204900901.0,0,0
54204901001.0,0,1
54204901101.0,0,0
54204901201.0,0,0
54204901401.0,0,1
54204901501.0,0,1
54204901601.0,0,0
54204901701.0,0,0
54204901801.0,0,1
54204901901.0,0,0
54204902001.0,0,1
54204902101.0,0,1
54204902201.0,0,0
54204902301.0,0,0
54204902401.0,0,0
54204902501.0,0,0
54204902601.0,0,1
54204902701.0,0,0
54204902801.0,0,0
54204902901.0,0,0
54204903001.0,0,0
54204903101.0,0,0
54204903201.0,0,1
54204903401.0,1,1
54204903601.0,0,0
54204903701.0,0,1
54301200101.0,0,0
54301200201.0,0,0
54301200301.0,0,1
54301200401.0,0,0
54301200501.0,0,1
54301200601.0,0,0
54301200701.0,0,0
54301200801.0,0,0
54301201101.0,0,1
54301201301.0,0,1
54301201401.0,0,0
54301201501.0,0,0
54301201601.0,0,0
54301201701.0,0,1
54301201801.0,0,1
54301202201.0,0,0
54301202301.0,0,0
54301202401.0,1,0
54301202501.0,0,1
54301202601.0,0,0
54301202701.0,0,0
54301202801.0,0,0
54301400101.0,0,1
54301400201.0,0,1
54301400301.0,0,1
54301400401.0,0,1
54301400501.0,0,1
54301400601.0,0,1
54301400701.0,0,0
54301400801.0,0,0
54301400901.0,0,1
54301401001.0,0,0
54301401101.0,0,1
54301401201.0,0,1
54301401301.0,0,0
54301401401.0,0,1
54301401501.0,0,1
54301401601.0,0,0
54301600101.0,0,1
54301600201.0,0,1
54301600501.0,0,0
54301600601.0,0,1
54301600701.0,0,0
54301600901.0,0,1
54301601001.0,0,0
54301601201.0,0,1
54301601301.0,0,1
54301601401.0,0,1
54301601501.0,0,1
54301601601.0,0,1
54301601701.0,0,0
54303200101.0,1,0
54303300401.0,0,0
54303300501.0,0,0
54303300601.0,0,0
54303300701.0,0,0
54303300801.0,0,0
54303300901.0,0,1
54304200101.0,0,0
54304800101.0,1,0
54304800201.0,1,0
54305000101.0,1,0
54305100101.0,0,1
54305100201.0,0,0
54305100301.0,1,1
54305100401.0,1,1
54305100501.0,0,0
54305100601.0,0,1
54305100701.0,1,1
54305100802.0,1,0
54305200101.0,0,0
54305400101.0,1,1
54305400201.0,0,0
54305400301.0,0,0
54305400401.0,0,0
54305400501.0,0,0
54305400701.0,0,1
54305400801.0,0,0
54305500101.0,1,0
54305500301.0,0,0
54305500401.0,1,0
54305500501.0,0,0
54305500601.0,1,0
54305700101.0,0,1
54305700201.0,0,0
54305700301.0,0,1
54305700501.0,0,0
54305700601.0,0,0
54305700701.0,0,0
54305700801.0,0,0
54305700901.0,0,1
54305701001.0,0,0
54305701101.0,0,1
54305701201.0,0,0
54305701301.0,1,1
54305900101.0,1,0
54306000101.0,0,0
54306000201.0,0,0
54306000301.0,1,1
54306000401.0,0,0
54306000501.0,0,1
54306100201.0,0,1
54306100301.0,1,0
54420100101.0,0,1
54420100201.0,0,1
54420100301.0,0,0
54420100401.0,0,0
54420100501.0,0,1
54420100701.0,0,1
54420100801.0,0,1
54420100901.0,0,1
54420101001.0,0,0
54420101101.0,0,1
54420200101.0,0,1
54420200401.0,0,0
54420200601.0,0,0
54420200602.0,0,1
54420200801.0,0,0
54420201001.0,0,0
54420201002.0,0,0
54420201301.0,0,0
54420300101.0,0,1
54420300201.0,0,0
54420300301.0,0,0
54420300401.0,0,0
54420300501.0,0,1
54420300601.0,0,1
54420300701.0,0,1
54420300801.0,0,1
54420300901.0,0,0
54420301001.0,0,0
54420301101.0,0,1
54420301201.0,0,0
54420301301.0,0,1
54420301401.0,0,0
54420400101.0,0,1
54420400201.0,0,0
54420400301.0,0,0
54420400401.0,0,0
54420400501.0,0,0
54420400601.0,0,0
54420400701.0,0,1
54420400801.0,0,0
54420400901.0,0,0
54420401001.0,0,0
54420401101.0,0,0
54420401201.0,0,0
54420401301.0,0,0
54420401401.0,0,1
54420401501.0,0,0
54420500101.0,0,0
54420500201.0,0,1
54420500301.0,0,0
54420500401.0,0,1
54420500501.0,0,0
54420500601.0,0,1
54420500801.0,0,0
54420500901.0,0,0
54420501001.0,0,1
54420501101.0,0,1
54420501201.0,0,0
54420501301.0,0,1
54420501501.0,0,0
54420501601.0,0,0
54420501701.0,0,0
54420600101.0,0,0
54420600201.0,0,1
54420600301.0,0,0
54420600401.0,0,1
54420600501.0,0,1
54420600601.0,0,0
54420600701.0,0,1
54420600901.0,0,0
54420601001.0,0,0
54420601101.0,0,0
54420601201.0,0,1
54420601301.0,0,0
54420601401.0,0,0
54420601501.0,0,0
54420601601.0,0,0
54420601701.0,0,1
54420700101.0,0,1
54420700401.0,0,1
54420701101.0,0,0
54420701501.0,0,0
54420701701.0,0,1
54420800101.0,0,0
54420800201.0,0,0
54420800301.0,0,0
54420800401.0,0,1
54420800501.0,0,1
54420800601.0,0,0
54420800801.0,0,0
54420801001.0,0,0
54420801101.0,0,1
54420900601.0,0,1
54420900801.0,0,0
54420900901.0,0,0
54420901001.0,0,0
54420901301.0,0,0
54420901701.0,0,1
54421000101.0,0,0
54421000201.0,0,0
54421000401.0,0,1
54421000501.0,0,0
54421000601.0,0,0
54421000901.0,0,1
54421001001.0,0,1
54421001101.0,0,0
54421001201.0,0,0
54421001301.0,0,0
54421100101.0,0,0
54421100201.0,0,1
54421100301.0,0,0
54421100401.0,0,1
54421100501.0,0,0
54421100701.0,0,1
54421100801.0,0,0
54421100901.0,0,1
54421101001.0,0,0
54421101101.0,0,1
54421101201.0,0,1
54421200101.0,0,0
54421200201.0,0,0
54421200301.0,0,0
54421200401.0,0,0
54421200501.0,0,0
54421200601.0,0,0
54421200701.0,0,0
54421200801.0,0,0
54421201001.0,0,0
54421201101.0,0,0
54421201201.0,0,0
54421201301.0,0,0
54421201401.0,0,1
54421300101.0,0,0
54421300201.0,0,0
54421300301.0,0,0
54421300401.0,0,0
54421300501.0,0,0
54421300601.0,0,1
54421300801.0,0,1
54421300901.0,0,0
54421301001.0,0,1
54421301101.0,0,1
54421400201.0,0,1
54421400301.0,0,0
54421400401.0,0,1
54421400501.0,0,1
54421400801.0,0,1
54421400902.0,0,1
54421401002.0,0,1
54421401302.0,0,1
54421500101.0,0,0
54421500201.0,0,1
54421500401.0,0,0
54421500501.0,0,1
54421500601.0,0,0
54421500701.0,0,0
54421500801.0,0,0
54421500901.0,0,0
54421501001.0,0,0
54421501101.0,0,1
54421501201.0,0,1
54421501301.0,0,1
54421600101.0,1,1
54421600201.0,0,0
54421600401.0,0,0
54421600501.0,0,0
54421600601.0,0,0
54421600701.0,0,1
54421600801.0,0,0
54421600901.0,0,1
54421601001.0,0,0
54421601101.0,0,1
54421601201.0,0,1
54421601301.0,0,0
54421601401.0,0,0
54421700201.0,0,0
54421700301.0,0,0
54421700401.0,0,0
54421700501.0,0,1
54421700601.0,0,0
54421700701.0,0,0
54421700901.0,0,1
54421701001.0,0,0
54421701101.0,0,0
54421701201.0,0,0
54421701301.0,0,0
54421701401.0,0,0
54421800901.0,0,0
54421801001.0,0,0
54421801101.0,0,0
54421801201.0,0,1
54421801301.0,0,1
54421801401.0,0,0
54421801501.0,0,0
54421801601.0,0,0
54421801701.0,0,0
54421900101.0,0,0
54421900201.0,0,1
54421900301.0,0,1
54421900501.0,0,1
54421900601.0,0,1
54421900701.0,0,0
54421900801.0,0,0
54421901001.0,0,0
54421901101.0,0,1
54421901201.0,0,1
54421901301.0,0,1
54421901401.0,0,1
54421901601.0,0,1
54422000101.0,0,0
54422000201.0,0,0
54422000203.0,0,1
54422000301.0,0,0
54422000401.0,0,1
54422000501.0,0,0
54422000601.0,0,0
54422000801.0,0,0
54422000901.0,0,1
54422001001.0,0,0
54422001101.0,0,1
54422001201.0,0,1
54422001301.0,0,1
54422001401.0,0,0
54422001501.0,0,0
54422001601.0,0,1
54422001701.0,0,0
54422001801.0,0,1
54422100202.0,0,1
54422100501.0,0,0
54422100601.0,0,0
54422100701.0,1,1
54422100801.0,0,0
54422101101.0,0,0
54422101201.0,0,0
54422200101.0,0,0
54422200601.0,0,1
54422201001.0,0,1
54422201501.0,0,1
54422201801.0,0,1
54422201901.0,0,1
54422202001.0,0,1
54422300101.0,0,1
54422300201.0,0,1
54422300301.0,0,1
54422300401.0,0,1
54422300501.0,0,0
54422300601.0,0,1
54422300801.0,0,1
54422300901.0,0,1
54422301001.0,0,0
54422301101.0,0,0
54422301201.0,0,1
54422301301.0,0,1
54422301401.0,0,1
54422400201.0,0,0
54422400301.0,0,1
54422400401.0,0,1
54422400501.0,0,1
54422400601.0,0,0
54422400701.0,0,1
54422400801.0,0,1
54422400901.0,0,1
54422401001.0,0,1
54422401101.0,0,1
54422401201.0,0,0
54422401301.0,0,1
54422401401.0,0,1
54422401501.0,0,0
54422500101.0,0,1
54422500201.0,0,1
54422500301.0,0,1
54422500401.0,0,1
54422500601.0,0,0
54422500701.0,0,1
54422500801.0,0,1
54422501001.0,0,1
54422501201.0,0,1
54422501301.0,0,0
54422501401.0,0,1
54422600101.0,0,1
54422600201.0,0,1
54422600301.0,0,1
54422600402.0,0,0
54422600501.0,0,1
54422600701.0,0,1
54422600801.0,0,0
54422600901.0,0,0
54422601001.0,0,1
54422601101.0,0,1
54422601201.0,0,0
54422601301.0,0,1
54422601401.0,0,1
54422601501.0,0,0
54422700101.0,0,1
54422700201.0,0,1
54422700401.0,0,0
54422700501.0,0,0
54422700601.0,0,0
54422700701.0,0,1
54422700801.0,0,1
54422700901.0,0,1
54422701101.0,0,1
54422701201.0,0,1
54422701301.0,0,0
54422701401.0,0,0
54422800101.0,0,1
54422800201.0,0,1
54422800301.0,0,1
54422800401.0,0,1
54422800501.0,0,1
54422800601.0,0,1
54422800701.0,0,1
54422800801.0,0,0
54422800901.0,0,0
54422801101.0,0,0
54422801201.0,0,1
54422801301.0,0,1
54422801401.0,0,1
54422900101.0,0,0
54422900201.0,0,1
54422900301.0,0,1
54422900401.0,0,1
54422900501.0,0,1
54422900601.0,0,1
54422900701.0,0,1
54422900801.0,0,1
54422900901.0,0,1
54422901001.0,0,1
54422901101.0,0,1
54422901301.0,0,1
54423000101.0,0,1
54423000201.0,0,0
54423000301.0,0,1
54423000401.0,0,0
54423000501.0,0,1
54423000601.0,0,0
54423000701.0,0,0
54423000801.0,0,1
54423000901.0,0,1
54423001001.0,0,1
54423001101.0,0,0
54423100101.0,0,0
54423100401.0,0,0
54423100503.0,0,0
54423100701.0,0,1
54423100801.0,0,0
54423100802.0,0,0
54423100804.0,0,1
54423100901.0,0,0
54423101001.0,0,0
54423101101.0,0,1
54423101201.0,0,1
54423101401.0,0,1
54423101501.0,0,1
54423101601.0,0,1
54423200301.0,0,0
54423200401.0,0,0
54423200501.0,0,1
54423200601.0,0,1
54423201001.0,0,1
54423300101.0,0,1
54423300301.0,0,1
54423300401.0,0,1
54423300503.0,0,1
54423300801.0,0,1
54423300901.0,0,1
54423301001.0,0,0
54423301101.0,0,1
54423301401.0,0,1
54423301502.0,0,1
54423301503.0,0,1
54423301507.0,0,0
54423301601.0,0,0
54423301701.0,0,1
54423400101.0,0,0
54423400201.0,0,1
54423400301.0,0,0
54423400401.0,0,0
54423400501.0,0,1
54423400601.0,0,1
54423400701.0,0,1
54423400901.0,0,1
54423401001.0,0,1
54423401101.0,0,1
54423401301.0,0,1
54423500101.0,0,1
54423500201.0,0,0
54423500301.0,0,0
54423500401.0,0,0
54423500501.0,0,0
54423500601.0,0,0
54423500701.0,0,0
54423500801.0,0,0
54423500901.0,0,0
54423501101.0,0,0
54423501201.0,0,0
54423501301.0,0,0
54423501401.0,0,1
54423501501.0,0,1
54423501601.0,0,1
54423600101.0,0,1
54423600201.0,0,0
54423600301.0,0,1
54423600401.0,0,0
54423600501.0,0,0
54423600601.0,0,0
54423600801.0,0,0
54423600901.0,0,1
54423601001.0,0,0
54423601201.0,0,0
54423601202.0,0,1
54423601301.0,0,0
54423601401.0,0,0
54423601501.0,0,1
54423700101.0,0,0
54423700301.0,0,0
54423700401.0,0,0
54423700501.0,0,0
54423700601.0,0,1
54423700701.0,0,0
54423700702.0,0,1
54423700703.0,0,0
54423700801.0,0,0
54423700901.0,0,1
54423701101.0,0,1
54423701301.0,0,1
54423701601.0,0,1
54423701701.0,0,1
54423800201.0,0,0
54423800301.0,0,0
54423800401.0,0,1
54423800501.0,0,0
54423800601.0,0,0
54423800701.0,0,1
54423800801.0,0,0
54423801001.0,0,0
54423801101.0,0,0
54423801201.0,0,1
54423801301.0,0,0
54423900101.0,0,1
54423900201.0,0,0
54423900301.0,0,1
54423900401.0,0,0
54423900501.0,0,1
54423900601.0,0,1
54423900701.0,0,1
54423900801.0,0,1
54423900901.0,0,1
54423901001.0,0,1
54424000101.0,0,0
54424000201.0,0,1
54424000301.0,0,0
54424000401.0,0,1
54424000501.0,0,1
54424000601.0,0,1
54424000701.0,0,1
54424000801.0,0,1
54424000901.0,0,0
54424001001.0,0,1
54424001101.0,0,0
54424001201.0,0,1
54424001301.0,0,1
54424001401.0,0,1
54424001501.0,0,1
54424100101.0,0,1
54424100201.0,0,1
54424100301.0,0,1
54424100401.0,0,0
54424100501.0,0,1
54424100601.0,0,0
54424100701.0,0,1
54424100801.0,0,1
54424100901.0,0,1
54424101001.0,0,1
54424101101.0,0,0
54424101201.0,0,0
54424101301.0,0,1
54424200801.0,0,1
54424200901.0,0,1
54424201101.0,0,0
54424201201.0,0,0
54424201501.0,0,1
54424201701.0,0,1
54424201901.0,0,1
54424300101.0,0,1
54424300201.0,0,1
54424300301.0,0,1
54424300501.0,0,1
54424300601.0,0,0
54424300701.0,0,0
54424300801.0,0,0
54424300901.0,0,1
54424301101.0,0,1
54424301102.0,0,0
54424301201.0,0,0
54424301301.0,0,1
54424301401.0,0,0
54424301501.0,0,1
54424301601.0,0,0
54424301602.0,0,0
54424400101.0,0,1
54424400301.0,0,0
54424400601.0,0,1
54424400701.0,0,0
54424400801.0,0,0
54424400902.0,0,0
54424401001.0,0,0
54424401101.0,0,1
54424401201.0,0,1
54424401301.0,0,1
54424401501.0,0,1
54424500101.0,0,0
54424500401.0,0,1
54424500501.0,0,1
54424500601.0,0,1
54424500701.0,0,1
54424500901.0,0,0
54424501101.0,0,0
54424501201.0,0,1
54424600101.0,0,1
54424600301.0,0,1
54424600401.0,0,1
54424600601.0,0,0
54424600701.0,0,0
54424600801.0,0,1
54424600901.0,0,1
54424700101.0,0,0
54424700201.0,0,0
54424700301.0,0,0
54424700401.0,0,0
54424700501.0,0,0
54424700601.0,0,1
54424700701.0,0,1
54424700801.0,0,0
54424700901.0,0,0
54424701101.0,0,0
54424701401.0,0,0
54424701501.0,0,0
54424701601.0,0,0
54424701701.0,0,0
55110600101.0,0,1
55110600201.0,0,1
55110600301.0,0,0
55110600401.0,0,1
55110600501.0,0,1
55110600601.0,0,1
55110600701.0,0,1
55110600801.0,0,1
55110601001.0,0,1
55110700201.0,0,0
55110700401.0,0,0
55110700501.0,0,1
55110700601.0,0,1
55110700701.0,0,1
55110700801.0,0,1
55110700901.0,0,1
55110701001.0,0,0
55110701101.0,0,1
55110701201.0,0,0
55110701401.0,0,0
55110701501.0,0,0
55110701601.0,0,1
55110701701.0,0,0
55110701801.0,0,0
55110701901.0,0,0
55110702001.0,0,1
55110702101.0,0,1
55110702201.0,0,1
55110702401.0,0,1
55110702701.0,0,1
55110702901.0,0,1
55110703001.0,0,0
55110703201.0,0,0
55110703301.0,0,0
55110703401.0,0,1
55110703501.0,0,0
55110703701.0,0,1
55110703801.0,0,0
55110703901.0,0,0
55110704001.0,0,0
55111100101.0,0,1
55111100201.0,0,1
55111100501.0,0,1
55111100601.0,0,1
55111600101.0,0,1
55111600201.0,0,0
55111600301.0,0,0
55111600401.0,0,0
55111600501.0,0,1
55111600601.0,0,1
55111600701.0,0,0
55111600901.0,0,1
55111601001.0,0,1
55111601101.0,0,1
55111601201.0,0,1
55111601301.0,0,1
55111601401.0,0,1
55111601501.0,0,0
55112500101.0,0,1
55112500301.0,0,1
55112500501.0,0,1
55112500601.0,0,1
55112500701.0,0,0
55112500801.0,0,1
55112500901.0,0,1
55112501001.0,0,0
55112501101.0,0,1
55112501201.0,0,1
55112501301.0,0,1
55112501401.0,0,1
55112501501.0,0,1
55112501801.0,0,1
55112501901.0,0,1
55112502101.0,0,1
55112502201.0,0,1
55112502301.0,0,1
55112502401.0,0,1
55112502501.0,0,1
55112502601.0,0,1
55112600101.0,0,1
55112600201.0,0,1
55112600301.0,0,1
55112600401.0,0,1
55112600501.0,0,0
55112600601.0,0,0
55112600801.0,0,1
55112600901.0,0,1
55112601001.0,0,1
55112601101.0,0,0
55112601201.0,0,1
55112601301.0,0,1
55112601401.0,0,1
55112800101.0,0,1
55112800501.0,0,1
55112800601.0,0,1
55112800701.0,0,1
55112800801.0,0,1
55112800901.0,0,1
55112801101.0,0,1
55112801201.0,0,1
55112801301.0,0,1
55112801401.0,0,1
55112801501.0,0,1
55112801601.0,0,1
55112900101.0,0,1
55112900301.0,0,1
55112900401.0,0,1
55112900501.0,0,0
55112900601.0,0,1
55112900701.0,0,1
55113000101.0,0,0
55113000201.0,0,1
55113000301.0,0,1
55113000401.0,0,0
55113000501.0,0,1
55113000601.0,0,1
55113000701.0,0,1
55113000801.0,0,1
55113000901.0,0,0
55113001001.0,0,0
55113001101.0,0,1
55113001201.0,0,0
55113001301.0,0,0
55113001401.0,0,1
55113001501.0,0,0
55113001601.0,0,0
55113001701.0,0,1
55113001801.0,0,0
55113001901.0,0,0
55113002001.0,0,0
55113002101.0,0,0
55113002201.0,0,1
55113002301.0,0,0
55113002401.0,0,0
55113002501.0,0,1
55113002601.0,0,0
55113002701.0,0,0
55113002801.0,0,1
55113002901.0,0,0
55113400101.0,0,1
55113400201.0,0,1
55113400301.0,0,1
55113400401.0,0,0
55113400501.0,0,0
55113500101.0,0,0
55113500201.0,0,1
55113500301.0,0,1
55113500401.0,0,1
55113600101.0,0,1
55113800101.0,0,0
55113800401.0,0,1
55113800501.0,0,0
55113800601.0,0,1
55113800701.0,0,1
55113800901.0,0,1
55113801001.0,0,1
55113801101.0,0,1
55114300101.0,0,1
55114300201.0,0,1
55114300301.0,0,1
55114300401.0,0,1
55114300501.0,0,1
55114300601.0,0,0
55114300701.0,0,0
55114300901.0,1,1
55114301001.0,0,0
55114301101.0,0,1
55114301201.0,0,1
55305100101.0,0,0
55305100201.0,0,1
55305100301.0,0,1
55305100401.0,0,1
55305100701.0,0,0
55305100801.0,0,0
55305101101.0,0,1
55305101201.0,0,1
55305101301.0,0,1
55305101402.0,0,0
55305101801.0,0,1
55305101901.0,0,0
55305102001.0,0,1
55305102101.0,0,1
55305102301.0,0,1
55305103201.0,0,0
55305103501.0,0,1
55305103801.0,0,1
55305200101.0,0,1
55305200301.0,0,1
55305200501.0,0,0
55305200601.0,0,1
55305201101.0,0,0
55305201401.0,0,0
55305201501.0,0,1
55305201901.0,0,0
55305202001.0,0,0
55305202201.0,0,1
55305202401.0,0,0
55305202501.0,0,1
55305202601.0,0,0
55305202801.0,0,1
55305202901.0,0,0
55305203001.0,0,1
55305203101.0,0,1
55305203201.0,0,1
55305203301.0,0,1
55305203401.0,0,0
55305203501.0,0,1
55305203601.0,0,0
55305203701.0,0,0
55305203801.0,0,1
55305203901.0,0,0
55305204001.0,0,0
55305204101.0,0,0
55305204201.0,0,1
55305204301.0,0,1
55305204401.0,0,1
55305204501.0,0,1
55305204701.0,0,1
55305204801.0,0,1
55305205001.0,0,0
55305205101.0,0,1
55305205301.0,0,0
55305205401.0,0,1
55305205501.0,0,0
55305205701.0,0,1
55305205801.0,0,1
55305205901.0,0,1
55305205902.0,0,1
55305206101.0,0,1
55305206201.0,0,1
